"x" "y" "alt"
"50315" -48.344616287106 -1.07613755884114 16
"19228" -48.3806391619472 -1.40657991046214 30
"19898" -48.1653069685693 -1.16086677492203 13
"28556" -48.3053162032842 -1.44561838901022 19
"14428" -48.4019286455097 -1.1869694549622 17
"44062" -48.337818822069 -1.07571265659067 17
"44318" -48.2380632082741 -1.36005620248611 38
"5496" -48.4055856376054 -1.43286259283145 18
"72068" -48.461601752093 -1.47147149025223 7
"4764" -48.2640074280396 -1.29641186931919 41
"43236" -48.4227121949153 -1.24323164287587 14
"70252" -48.2808294279743 -1.14655176012859 19
"57655" -48.4343220535267 -1.28905005112139 13
"40283" -48.3177388918297 -1.33965418416165 20
"13744" -48.1691778473396 -1.17399543082739 30
"79868" -48.3518088152282 -1.10081473539689 26
"58550" -48.3676335971813 -1.3730496494907 15
"44934" -48.3553841974232 -1.40850628107236 20
"36027" -48.2479079098569 -1.23691007272706 28
"24607" -48.2141352654132 -1.16119491586412 20
"49051" -48.4253297625441 -1.45175388407325 7
"10197" -48.3082251023244 -1.36345139055158 23
"26148" -48.2862241447547 -1.31732591001601 24
"11312" -48.2142820239542 -1.28770018416129 23
"75263" -48.4525778096266 -1.34772465983338 20
"56621" -48.4939703420503 -1.43910679118845 5
"8336" -48.4062098483231 -1.37001975861696 20
"68447" -48.4083373725285 -1.45353430215279 2
"79581" -48.4311304786666 -1.28932612122867 10
"45467" -48.4886010987905 -1.39957669430854 4
"72041" -48.3480444149724 -1.26633840431495 14
"4295" -48.4664143803823 -1.38516779576248 25
"10659" -48.4393444835306 -1.26140323501293 12
"47297" -48.4010944659023 -1.395523900632 25
"71122" -48.4594550637421 -1.40499175515227 4
"42083" -48.4150545392693 -1.40280136301192 8
"67853" -48.2785906584238 -1.21376203964854 39
"69066" -48.3471016053052 -1.23812897706263 12
"40298" -48.4040077328133 -1.35325910290762 16
"75689" -48.2792971017573 -1.3082697623723 12
"54284" -48.247865573116 -1.13958485955264 14
"16195" -48.4119903566526 -1.13540884722529 14
"36611" -48.2351856731629 -1.19696175381701 23
"41171" -48.2843974521335 -1.3634604786434 27
"27916" -48.2550578717626 -1.42039807563537 26
"60288" -48.3273892541774 -1.15891841266532 20
"64072" -48.4610849165471 -1.30569641930875 21
"59674" -48.4014294167454 -1.15383337271734 18
"71721" -48.2332624238475 -1.17796975790507 25
"30789" -48.5209200061311 -1.27489061455186 14
"12553" -48.4480069140424 -1.46782479379419 18
"14323" -48.3919752452191 -1.17533090560979 8
"73097" -48.2456007321727 -1.31901248270453 30
"42157" -48.2196009791904 -1.24330338145136 36
"16033" -48.3874523263483 -1.26163059358076 22
"75989" -48.4284798161982 -1.30356822461509 9
"47958" -48.2309876082999 -1.16358534414826 22
"67210" -48.2737905820248 -1.15706437323796 15
"8257" -48.2642424038824 -1.13178093687469 17
"4204" -48.4347376794453 -1.42144390361044 17
"14588" -48.256628196388 -1.11501743658345 14
"5371" -48.4156110465862 -1.40145199946305 17
"56409" -48.4194009051954 -1.48594672239045 11
"34189" -48.4286182933328 -1.4340059803786 4
"30495" -48.4391778436401 -1.42158852187778 19
"25460" -48.2609444190504 -1.24083346136448 22
"21995" -48.2478027300215 -1.23126873533257 17
"188" -48.4123414654299 -1.34516819288635 11
"20582" -48.231890122276 -1.16274844112979 10
"11946" -48.3517953742917 -1.24172460949041 13
"48546" -48.4407516675953 -1.50217183394805 15
"26197" -48.4728910330303 -1.2938373211289 20
"43413" -48.3697417821133 -1.42360465257099 14
"59845" -48.2573350470548 -1.10063563684758 19
"67199" -48.4390426208492 -1.41837628449872 16
"36484" -48.4274078135179 -1.26558102289573 12
"12089" -48.1740258716982 -1.18098164940295 39
"35065" -48.4357660409283 -1.31762721617346 20
"24878" -48.3622890249231 -1.43728152266785 17
"46107" -48.3657664818489 -1.21012503047535 17
"1300" -48.3954261720814 -1.1941870764804 9
"27465" -48.3587018851085 -1.41940253508986 15
"54550" -48.5331278042984 -1.27825441028137 14
"14701" -48.4158727965714 -1.28442269931046 23
"48349" -48.4152959756431 -1.25988965590727 16
"545" -48.4566097868567 -1.13872532107881 11
"35679" -48.3366725200633 -1.26157874527616 24
"39205" -48.2689049517404 -1.32183108440735 17
"29588" -48.4561193426929 -1.41001578131217 20
"11177" -48.2296644158886 -1.16902969359855 13
"25473" -48.3474140635998 -1.33839499397712 12
"38759" -48.283041070938 -1.3355312631231 34
"57266" -48.4672096888395 -1.41980408799356 9
"28650" -48.3107354182667 -1.38387791924291 37
"24615" -48.356181135626 -1.1745522283843 20
"38296" -48.2029528908501 -1.24440270263147 39
"74782" -48.237812760074 -1.285491843332 50
"62951" -48.4104877617321 -1.32659238229019 15
"60398" -48.4208754137131 -1.27681664214262 16
"47287" -48.3793416368787 -1.44959042802048 16
"8620" -48.2396992537297 -1.12016793687786 22
"41939" -48.2433065407233 -1.11961282146892 29
"43938" -48.3873487280015 -1.07338171482609 23
"50068" -48.3715845335864 -1.3113293859963 16
"35668" -48.17719903602 -1.19801926345461 28
"12738" -48.2054969387447 -1.24366072869363 35
"4056" -48.4709096783746 -1.33238135533996 25
"40647" -48.3699105048628 -1.31998581265698 11
"50575" -48.4344782540021 -1.4049642721129 23
"46237" -48.3853489713311 -1.41356772850147 26
"31680" -48.2918922116462 -1.36095547159226 27
"7298" -48.5256109017153 -1.3028282349171 17
"27833" -48.3831433812375 -1.12309349668857 30
"78003" -48.4692186661212 -1.35751827874622 8
"17411" -48.38438516798 -1.18128216077303 33
"17378" -48.4056202017667 -1.26960908728475 24
"17233" -48.4243638538648 -1.18401975750565 13
"33711" -48.4772316859952 -1.51590122642972 13
"22748" -48.387315391777 -1.25981500060549 20
"38099" -48.4146794292904 -1.48901353345699 11
"78633" -48.4283432673343 -1.43177119341319 7
"11708" -48.3173181471721 -1.19229607136342 21
"46434" -48.5639532057542 -1.25705428884895 22
"59449" -48.3853242113228 -1.16610772957778 15
"4551" -48.24399008601 -1.26888213632861 25
"68578" -48.2992196809255 -1.25539569088735 15
"69436" -48.3335042448309 -1.09162832441985 14
"43188" -48.46417010614 -1.16701832914581 9
"24809" -48.3143846179322 -1.34617874768396 33
"8049" -48.3027900070264 -1.41626545664427 16
"40652" -48.1741827934347 -1.16283048181361 24
"45849" -48.4480959646715 -1.38710320088402 20
"65288" -48.2944766636144 -1.40648092423979 19
"34029" -48.3896345196079 -1.29891950649202 15
"41459" -48.3730785054188 -1.2049186169455 21
"20578" -48.3088562161876 -1.19144990498683 29
"62360" -48.3996446662704 -1.2789597065066 25
"20097" -48.3618943817054 -1.29009270754625 18
"38499" -48.2601646778735 -1.18860885368501 12
"78698" -48.221290426325 -1.21942823629492 23
"2852" -48.3809735550461 -1.35463066382291 12
"11212" -48.3581781077436 -1.30591548859049 17
"32549" -48.4771621864356 -1.32414786109012 15
"72131" -48.2623779685596 -1.19503432457711 24
"8327" -48.2413177238292 -1.16848271491031 17
"66244" -48.2585312930503 -1.41621316439761 21
"73362" -48.2344751049313 -1.34329614410769 38
"46152" -48.307344399285 -1.23317323869836 6
"20849" -48.2646589467679 -1.39639211821798 38
"72162" -48.3544490010931 -1.24400153097094 14
"77904" -48.2973517354315 -1.18082591005369 22
"10560" -48.2874466389726 -1.15157577899647 13
"68783" -48.4446910111998 -1.18320076053241 23
"26628" -48.3299187818536 -1.35080417243176 6
"77458" -48.3614472156464 -1.18088792762178 14
"75519" -48.4667644456031 -1.16953454858169 12
"285" -48.2832267539312 -1.29210391967867 40
"41733" -48.4538108647754 -1.36280897953686 22
"47923" -48.4255724370074 -1.42785773779031 11
"20647" -48.2299755849365 -1.13412192728113 11
"53599" -48.2988233186706 -1.36626962598149 35
"28576" -48.3540086045165 -1.26802030155232 10
"30736" -48.2462231417117 -1.38226740528619 29
"19589" -48.3685227449204 -1.32026363056789 18
"58525" -48.4198504839566 -1.32953496347846 5
"51353" -48.5409119905327 -1.26401589283966 12
"25661" -48.3880987643501 -1.1663896247212 15
"62313" -48.292099535246 -1.16043338442369 16
"37248" -48.3523360861736 -1.13172363734605 35
"28335" -48.2410152882151 -1.09717617897326 20
"68675" -48.285951533542 -1.45897508229134 6
"31847" -48.4423830178484 -1.27565120054406 8
"79056" -48.3420734138006 -1.40039161566382 18
"68148" -48.4552279139186 -1.33445996110853 16
"55928" -48.5312452394542 -1.21372688882293 19
"14383" -48.3942783504105 -1.49178236571083 21
"23187" -48.2712188496253 -1.14804132261679 16
"63053" -48.2834031093949 -1.25621702036097 19
"858" -48.4912705536222 -1.49580639155525 15
"1376" -48.408633738794 -1.43691599104581 9
"15390" -48.5504253332644 -1.2403651822451 10
"15851" -48.374187094682 -1.20631618248471 20
"27401" -48.3829141518139 -1.06751259570197 10
"44400" -48.3703758794621 -1.3520495760628 16
"53417" -48.3459944131595 -1.36799831575538 12
"32864" -48.4816983987041 -1.36591103634195 6
"27678" -48.2843345110951 -1.4184779699696 21
"58198" -48.3411326319839 -1.09372980681969 14
"76959" -48.4939389634737 -1.42541989318384 3
"59002" -48.3259732350953 -1.40521414249263 26
"1203" -48.3691680139824 -1.2314480020873 22
"20230" -48.4075378487617 -1.14964940466939 24
"35210" -48.3819709571304 -1.19124155752842 30
"3570" -48.2198727997458 -1.28863004403452 28
"67851" -48.2155301124522 -1.28812044895181 24
"2449" -48.3535628121629 -1.29678702727847 19
"77891" -48.3481786615627 -1.40011928749542 19
"54989" -48.1739996208752 -1.20667272614631 18
"61012" -48.4866063443213 -1.4476179580103 15
"45472" -48.3227626941265 -1.15669241702248 18
"22218" -48.241575498224 -1.32082322861381 27
"32927" -48.3569787197217 -1.21104740131566 22
"32485" -48.279328714943 -1.1685200518108 28
"13505" -48.1729838298589 -1.15957134513802 25
"20262" -48.3269220691314 -1.15948923789701 18
"18663" -48.4142202613061 -1.4043831712046 13
"45976" -48.3273529746507 -1.41199309368006 15
"1192" -48.4485930361342 -1.44017339301437 16
"10638" -48.3063796327124 -1.30734963125687 16
"31469" -48.3901072634568 -1.37670537688331 23
"68801" -48.3346689538214 -1.44465037665883 18
"34901" -48.3877040353184 -1.41692200350043 23
"13619" -48.4689118729146 -1.29532302587759 16
"51464" -48.3707733936487 -1.29073038105303 10
"32219" -48.2564356156415 -1.3064573597926 31
"25414" -48.38856451809 -1.2593973102361 10
"53755" -48.2115425784318 -1.2766431255775 26
"24269" -48.1986816279452 -1.21647243600167 33
"2651" -48.2939698787853 -1.23369951952955 22
"71473" -48.4010430627585 -1.26806828731342 15
"64842" -48.463079655343 -1.38935396085299 20
"9108" -48.3704107252198 -1.37109765030381 10
"59811" -48.3748520606578 -1.23592241280384 37
"31120" -48.4374957151072 -1.16168705602699 18
"2960" -48.2596820482116 -1.11292576379552 15
"23665" -48.4116453857859 -1.20886608186501 7
"52795" -48.2940926209826 -1.3782732735618 38
"39371" -48.4448444940416 -1.31168508706564 18
"22269" -48.3172946863179 -1.32383919866224 7
"11956" -48.2972208054587 -1.1727266524372 20
"50381" -48.4893713528123 -1.45697835340289 25
"6408" -48.2566896305858 -1.44818743446408 23
"18438" -48.3130033062627 -1.34059154147384 19
"58845" -48.2727007315291 -1.13597808063792 14
"564" -48.2005546750256 -1.14693926603063 11
"62328" -48.3723619462435 -1.36307998959427 22
"37639" -48.4930390367857 -1.40195572582189 7
"18133" -48.1608681099894 -1.160862289273 6
"52239" -48.2728930541594 -1.12811202504691 16
"18636" -48.1744638318013 -1.15920049841103 19
"13329" -48.2763853687285 -1.33217254190292 32
"66804" -48.4460291359582 -1.49840732249301 15
"7421" -48.4485053572424 -1.25806052587609 13
"79772" -48.2589247622856 -1.31386078212592 37
"59815" -48.3220050235386 -1.22302212534343 20
"35413" -48.1991287157929 -1.18612695773096 29
"47187" -48.2452039069636 -1.16653167865309 17
"38152" -48.4705733298297 -1.51365885729428 17
"39141" -48.2310508124494 -1.30363666849763 24
"64899" -48.3317651179716 -1.17289967702662 10
"53580" -48.2738523602551 -1.36428630043178 35
"68637" -48.3129045271046 -1.30344670002647 16
"77981" -48.4142382776439 -1.38790411136598 24
"68124" -48.2410906433239 -1.11570098005878 22
"27146" -48.4772003380155 -1.28588100837443 16
"63872" -48.22397046975 -1.17544708194561 14
"14674" -48.3504813879393 -1.09580489956269 34
"14078" -48.4619518664008 -1.405832438377 8
"65498" -48.4649142274339 -1.4251784164985 13
"15193" -48.4069232907076 -1.27075555444944 28
"5118" -48.3784689840237 -1.36119145215885 14
"13201" -48.162924904707 -1.18460048884713 48
"4482" -48.4259921303329 -1.42478581226357 33
"71932" -48.452478608216 -1.16365590669435 16
"52455" -48.3783665917013 -1.18816581949117 31
"20462" -48.245994905598 -1.20828307504858 36
"23636" -48.3601024886932 -1.13480300961881 31
"69574" -48.3088802132368 -1.2600138900115 26
"52729" -48.3437338755261 -1.27569020269367 7
"11547" -48.2868215948804 -1.42727814864738 19
"53869" -48.5419617632174 -1.32658775585908 21
"27626" -48.4246686835625 -1.49042184944774 6
"39458" -48.3721519950735 -1.29932020584045 29
"34602" -48.4008975264426 -1.12813692281407 21
"61273" -48.4363098818576 -1.5032838357495 18
"70719" -48.4352907932676 -1.14492635108242 23
"11648" -48.270693347066 -1.40902235603669 24
"65776" -48.3881125885819 -1.15130738158008 24
"34214" -48.4524384882941 -1.47565069263872 20
"35268" -48.4711891888566 -1.33042641105136 15
"1170" -48.3798351123433 -1.24779757785224 13
"3041" -48.2739023993101 -1.29049578807422 38
"10465" -48.3540147744896 -1.15445267941594 14
"68658" -48.3811881566315 -1.13747565882184 30
"9897" -48.3664849949944 -1.13411062852684 28
"72047" -48.4625601489524 -1.31705016800988 5
"7214" -48.3389171898238 -1.08887516488976 22
"6541" -48.4189780105423 -1.23079877351634 11
"860" -48.3006760184487 -1.18627514484183 25
"54856" -48.2875738478938 -1.37645050060702 30
"63188" -48.282838904776 -1.26515328877201 9
"11865" -48.3345271838661 -1.18616855037687 20
"26329" -48.4395715497405 -1.31195897208345 17
"6760" -48.2765878129251 -1.13304937939435 21
"30622" -48.2432825496079 -1.40558279283498 11
"51558" -48.5007389211369 -1.46732610967644 6
"984" -48.3601557624558 -1.07447537453329 31
"31946" -48.389607490472 -1.34885089665905 18
"60191" -48.4461589772197 -1.50608858930383 18
"57146" -48.465685671706 -1.35234717346608 15
"56192" -48.4023918257328 -1.16347025361578 22
"21620" -48.4682813206484 -1.45472004459551 10
"30174" -48.3381489090246 -1.17081112648473 11
"8330" -48.398382905043 -1.35828048820711 22
"39748" -48.3235815881084 -1.30904387410492 31
"49435" -48.3867519783253 -1.39967412881037 18
"67146" -48.3303050940151 -1.24718885133339 14
"71991" -48.3940415625995 -1.33062487532161 14
"13419" -48.2352852963016 -1.23536089724226 40
"61178" -48.2330574055093 -1.24331761971781 35
"10732" -48.1930026995096 -1.15279618697949 19
"67855" -48.371586863849 -1.3090950118471 20
"62649" -48.4751373915023 -1.26702485562802 19
"72084" -48.4449216282202 -1.13227279292206 10
"15605" -48.3726757465565 -1.10645031257883 31
"74671" -48.3515643835382 -1.34957121055256 6
"21724" -48.4360130908427 -1.26279648911076 12
"77362" -48.4575479870166 -1.45666310382404 3
"32111" -48.3603951694414 -1.39426798818297 31
"11589" -48.4692919243618 -1.28517482889961 15
"56025" -48.3063101277196 -1.32041996296667 23
"73609" -48.4306196518265 -1.38038071702023 15
"53365" -48.2250022007461 -1.11233457852767 10
"33162" -48.3066544273602 -1.30986346869936 12
"12086" -48.1674038054044 -1.17248567352718 27
"15688" -48.3766719939663 -1.47821535325269 18
"23436" -48.2696453452523 -1.13960573609587 21
"38905" -48.3604275114241 -1.36494210916608 14
"60832" -48.3839466647864 -1.42669322157131 14
"14924" -48.352181462272 -1.29092042534038 13
"47449" -48.2635606306378 -1.11907338746419 22
"33341" -48.3460072199669 -1.07194940300692 17
"45073" -48.4784640064136 -1.27065928755879 14
"14628" -48.4329204087517 -1.37575343447988 19
"46932" -48.2828798255635 -1.22521673724789 16
"46103" -48.2919233703346 -1.3327483468998 25
"77324" -48.2805230695019 -1.35423996175552 46
"76314" -48.4228270074709 -1.11866006843466 19
"14239" -48.4879752954806 -1.46451849138216 6
"7240" -48.3771586202278 -1.28787421266949 21
"73432" -48.2459359807554 -1.39064510951221 18
"5006" -48.4402853071984 -1.42396391142256 19
"50369" -48.3433156691253 -1.1346478853496 20
"19697" -48.4466403804636 -1.44910922233645 13
"11304" -48.3117606384247 -1.20066912120988 18
"18045" -48.3794314617952 -1.08426756148258 22
"24557" -48.3871739986837 -1.26246821409041 18
"75824" -48.2754187287984 -1.1947681085405 17
"16583" -48.2566514740811 -1.36203244693829 48
"35763" -48.4492364973048 -1.44385175313637 13
"79176" -48.4722869697676 -1.34243827194025 16
"41275" -48.1700002662414 -1.18377002571065 37
"12369" -48.3836539712294 -1.4177806907917 14
"47618" -48.2614580240319 -1.28035096458116 33
"26826" -48.2429999516754 -1.37586043857169 34
"741" -48.3003460375661 -1.36934343752243 35
"62468" -48.3283191855642 -1.14901728428347 33
"30871" -48.3895243063558 -1.22392702370775 6
"78134" -48.190109935411 -1.18811907704652 30
"29216" -48.3517539251197 -1.16132814601063 14
"40970" -48.1862225561409 -1.19132651409216 32
"4214" -48.2511064701805 -1.35811631433963 27
"76967" -48.4672148512455 -1.41505568759157 18
"19071" -48.4806515211315 -1.43657812998834 3
"25059" -48.4480603670742 -1.41992254118889 18
"40854" -48.4527477973774 -1.17287355650892 20
"10063" -48.3887291394003 -1.36804553235245 24
"31404" -48.3662883161152 -1.33394674475283 11
"45707" -48.4278907386633 -1.19603337728705 15
"66959" -48.2457761675492 -1.28522123835539 43
"44915" -48.3834504789828 -1.08929846448336 7
"45876" -48.3989323880874 -1.42657067893836 16
"73105" -48.1941699554763 -1.20613524411683 31
"52054" -48.4416367605021 -1.45636565897048 5
"62631" -48.4543991814937 -1.37509947947299 21
"68065" -48.452273906851 -1.51143380708987 18
"1443" -48.2731076776252 -1.19364870054241 14
"61748" -48.4024213094713 -1.27728671384069 32
"71512" -48.3617811550033 -1.11944331789152 37
"8786" -48.4457276646618 -1.45867466517456 8
"8581" -48.5645033320583 -1.26236224645492 13
"68765" -48.5186976950018 -1.2771230934687 14
"71152" -48.4444201797651 -1.44910670126812 24
"4866" -48.3744206431362 -1.25128336394343 12
"881" -48.3946441070598 -1.41483510802348 26
"10613" -48.4237843345469 -1.13444187435208 16
"7061" -48.2478466170995 -1.2949978873976 25
"55921" -48.3205146802681 -1.32272556321803 7
"41435" -48.4148235551468 -1.48440514820456 21
"26147" -48.3784315116229 -1.11722396654163 18
"14036" -48.4088720688241 -1.20718758463382 17
"50870" -48.2994096859276 -1.20442715249056 42
"23669" -48.2417490849516 -1.28884733474627 50
"69955" -48.3892435603609 -1.27406130374978 13
"38629" -48.1781475571419 -1.21980191180483 28
"18770" -48.4327748254509 -1.16559309357559 12
"2307" -48.3817739076499 -1.38423725605891 35
"52244" -48.3416661043901 -1.41698098390511 19
"78025" -48.2173873619231 -1.23757617243692 24
"72982" -48.4569818104257 -1.50693927819609 20
"38343" -48.284070332011 -1.40702730621525 30
"53166" -48.3110415935866 -1.35818421583595 30
"9561" -48.3473383293195 -1.13534983274501 12
"17784" -48.2644472748724 -1.33830321696156 23
"74459" -48.3560809247418 -1.13284425327408 38
"20709" -48.2372116496113 -1.11011198625686 20
"49160" -48.4481855539493 -1.49822722461103 20
"23415" -48.3329905061217 -1.11460711602133 32
"63855" -48.2967270929213 -1.1667551611203 19
"47091" -48.4398909918315 -1.27006245868318 17
"45103" -48.2805354779777 -1.3430689292973 30
"39632" -48.3648984425094 -1.19904544999 20
"28513" -48.3499278616872 -1.40747596884809 20
"57424" -48.4745174037351 -1.33238508209358 20
"62498" -48.306161312973 -1.25065510418523 12
"18193" -48.2871271184166 -1.27716675470984 15
"52496" -48.3825580013363 -1.34346040899658 8
"34479" -48.3614962752281 -1.40222912836259 18
"28366" -48.3490369967143 -1.37693904251026 15
"13769" -48.4359094948035 -1.27406194802368 11
"48906" -48.4480376760067 -1.44045208075115 21
"21888" -48.2658734165809 -1.30283717426516 33
"33278" -48.3864436157612 -1.42725467949028 17
"38743" -48.438068913616 -1.14129779484341 21
"2315" -48.3997925026224 -1.19852044521877 15
"18565" -48.4384293022327 -1.3432407272348 10
"69481" -48.2809479644924 -1.21488153363666 30
"20302" -48.3561817482912 -1.17390054337051 24
"4074" -48.2510943330936 -1.09867496206733 18
"77966" -48.3131780988417 -1.43163820381626 12
"16475" -48.3531211778319 -1.25377544533389 9
"72987" -48.34061219541 -1.2062833449593 15
"76368" -48.3439813154129 -1.16495158492262 7
"37711" -48.4808000522459 -1.42764002561488 5
"66368" -48.2165756770784 -1.21760813178079 22
"49579" -48.4164915453855 -1.29000947203342 11
"13313" -48.3188742383721 -1.1608779998928 10
"54176" -48.4719109927665 -1.30263489416995 15
"49575" -48.4576895269533 -1.49492953194836 17
"12405" -48.372549398494 -1.4437172645259 14
"71901" -48.2983047507068 -1.33331396530936 20
"58191" -48.4228118206304 -1.41472713374915 27
"38915" -48.3839786139834 -1.19557262869614 33
"51842" -48.3232187285088 -1.43567174653097 20
"68063" -48.4133908858658 -1.1205719403608 21
"10263" -48.2308182207146 -1.12323141072681 26
"45070" -48.3352549551594 -1.15000132040663 27
"60622" -48.2510966492711 -1.23886828751294 36
"66607" -48.4429850632655 -1.40841851990614 15
"46712" -48.3308658559893 -1.37272930845871 29
"25007" -48.2490494250016 -1.38911278786568 26
"73792" -48.1672270776501 -1.18265017559756 35
"16003" -48.3653090369096 -1.20491106075357 20
"4965" -48.4007551471122 -1.3324754115015 14
"70229" -48.4050340648994 -1.42978961613326 20
"56418" -48.3246316255784 -1.36434370329212 18
"32162" -48.285461946166 -1.40339833361305 45
"12172" -48.4678737281978 -1.31589843392801 10
"14957" -48.38994472419 -1.26666053568522 14
"68885" -48.4235550966051 -1.38759514037824 23
"79588" -48.3858432227017 -1.27510520779741 12
"17597" -48.3788662545308 -1.2454225658539 20
"51651" -48.5257515715966 -1.30087305862496 18
"7188" -48.353938804041 -1.37750311254386 29
"76127" -48.4003472243256 -1.40207738775319 34
"28997" -48.2788023559201 -1.4033905407526 41
"49266" -48.4472367374098 -1.27830953635126 12
"7877" -48.3640062352677 -1.1134870253245 33
"61668" -48.1937654847504 -1.18153602236173 27
"14395" -48.4403455869695 -1.49337302742205 12
"47379" -48.5439454380757 -1.28441021390015 18
"27216" -48.2918236698361 -1.15875744382895 16
"41061" -48.2293644738552 -1.19174290127867 21
"43495" -48.3353357382437 -1.21083986736107 18
"46477" -48.4258280431569 -1.44740965030936 14
"6607" -48.1727748784427 -1.18349362564169 44
"76082" -48.3788081361123 -1.38944752985871 16
"13586" -48.4894170974985 -1.4150799904256 1
"60259" -48.2603478200371 -1.40518410981597 21
"11321" -48.3514524644427 -1.44927846187114 24
"48565" -48.4033645802552 -1.43369797077254 28
"37708" -48.4476736599767 -1.25722176457875 13
"10814" -48.2932076439092 -1.16224976881747 20
"9660" -48.2780766167764 -1.26024824177585 7
"70544" -48.2384542715765 -1.38197905362189 36
"32914" -48.3057774282235 -1.35091697985699 29
"73673" -48.3938836573639 -1.42480532474236 22
"32644" -48.3669540694473 -1.07406233887806 9
"33556" -48.3774372061617 -1.41607242820449 11
"40980" -48.2736192372888 -1.1121439135262 22
"58819" -48.5292160102222 -1.30562511251322 14
"44392" -48.2239683425448 -1.12992718217078 21
"53064" -48.2646985887713 -1.44135501061359 23
"12210" -48.4092999180485 -1.33469098871192 13
"61880" -48.3170407741171 -1.45063410004878 17
"13852" -48.4396277092459 -1.25553795770801 19
"75545" -48.3007010608473 -1.4229657446612 22
"44590" -48.34286815296 -1.1684416631516 14
"33106" -48.2284386842332 -1.34468557609531 26
"37021" -48.3584046931196 -1.17055112721681 17
"79904" -48.2694299773759 -1.34892120452854 39
"68759" -48.4848332036439 -1.28463164378813 17
"25079" -48.2375067795606 -1.23356794120096 30
"3927" -48.253815475428 -1.41509046331078 25
"30097" -48.258016269763 -1.11411110743975 21
"42460" -48.4538092092596 -1.49045596576399 15
"75830" -48.3595989079752 -1.07670924785589 36
"21722" -48.2733297816431 -1.33524115816606 38
"73537" -48.344859887848 -1.1650455159361 17
"66699" -48.3482522273133 -1.33308936336838 21
"2111" -48.2337222519745 -1.13286884163447 23
"70337" -48.4209662241461 -1.45201266734867 14
"19333" -48.1653297345459 -1.21278173226425 25
"36731" -48.3660657485919 -1.13746179776594 15
"68081" -48.2892892719178 -1.19729543317508 39
"23542" -48.3509661175658 -1.25831175356681 10
"64645" -48.4683608868994 -1.38153875233836 11
"333" -48.4212515749943 -1.31640895564475 15
"12455" -48.3078824291051 -1.45146099354396 19
"28587" -48.3565985048456 -1.22156709639982 18
"49903" -48.2569821994283 -1.18022754397864 16
"50400" -48.337032945275 -1.17723371712514 4
"57527" -48.4690604265242 -1.50192571462407 19
"4984" -48.5364056991418 -1.33207574040672 12
"65829" -48.2383118198291 -1.3851904480281 36
"1024" -48.3981047110093 -1.42224054322056 11
"44957" -48.3967994684164 -1.34682736259822 22
"12016" -48.4318859836305 -1.22620269676881 20
"6530" -48.3544271355487 -1.15110852663289 13
"2533" -48.5376478200725 -1.33887409897467 24
"57192" -48.4681797991875 -1.13804265322688 6
"5798" -48.4030988685529 -1.14880742890508 26
"43568" -48.2491789582298 -1.34498847155763 33
"14975" -48.3150640652568 -1.22720440687128 1
"14639" -48.2448268584708 -1.12561852635315 28
"36244" -48.311807039799 -1.11463232583427 19
"43477" -48.2936880489756 -1.33662529977385 25
"3108" -48.2403442253362 -1.30504327789206 26
"759" -48.3678427868781 -1.16637061816792 32
"42281" -48.3202945863049 -1.39645665142519 22
"18461" -48.3110456039412 -1.35455353857235 33
"6963" -48.4328462800463 -1.4583107677187 5
"54814" -48.4205820967075 -1.42338318052422 21
"5399" -48.208284918544 -1.18548467090891 30
"69948" -48.2706108182564 -1.40840785644499 26
"35220" -48.2635772262029 -1.37181490231436 43
"47836" -48.3130869859751 -1.26155432425691 21
"66109" -48.2559254377245 -1.26456622132527 10
"70379" -48.3740399870532 -1.35099223914269 19
"70630" -48.4320031641609 -1.43479187541719 13
"9873" -48.4406125719413 -1.37815707019725 15
"28819" -48.4413689774923 -1.44770667145473 20
"34524" -48.4206107873434 -1.11446848234621 13
"20365" -48.3641897422394 -1.39241030095173 21
"46961" -48.3549888451903 -1.25908392126298 18
"37860" -48.2776921046379 -1.40366851511218 41
"277" -48.4103512307815 -1.10608023364877 13
"69027" -48.4464591152834 -1.44575725545912 15
"73951" -48.5535654047925 -1.23595458662946 17
"46177" -48.3022110014214 -1.3853044740066 30
"69764" -48.4908122406327 -1.40809843267062 7
"74153" -48.442844343339 -1.41865983023062 14
"45479" -48.4554912822414 -1.34814669997497 22
"10898" -48.349123316403 -1.29650305706955 8
"60092" -48.4394778960304 -1.26684995590175 11
"29767" -48.3776502575704 -1.34838938094858 11
"1830" -48.2937672086722 -1.15736291675032 16
"74827" -48.3651712768206 -1.14031378367573 25
"21198" -48.2516071294905 -1.40531340465501 26
"34943" -48.4386851130085 -1.36391007828066 18
"49378" -48.4610565762826 -1.33362807579962 10
"6684" -48.4466708855539 -1.14158481255276 16
"24389" -48.3021832405928 -1.20554704473569 23
"14557" -48.2260197255758 -1.2070059202255 29
"69795" -48.5008447411454 -1.36872441622103 18
"45397" -48.2782233077951 -1.42405624956133 22
"7275" -48.3725685381029 -1.42695946290635 16
"78420" -48.2278928086611 -1.27333303685675 39
"21754" -48.4244104956031 -1.14798892851709 17
"52209" -48.3925301587737 -1.4437404269857 19
"44185" -48.3658297269982 -1.41475579551063 8
"33596" -48.2954702309658 -1.38693251599669 34
"6318" -48.227906115433 -1.2977287475531 18
"6837" -48.483776020307 -1.49663571630968 13
"75680" -48.3193491193453 -1.37355419023149 24
